lat,lon
85,-11
44,81
178,-64
73,-65
-57,-83
9,-51
77,78
71,14
144,-78
-102,14
-36,46
-101,7
-143,73
-18,60
88,10
-104,23
-125,-51
121,-64
-11,-60
-150,-27
-147,84
85,-43
-173,84
105,-20
-55,74
-101,50
101,-64
-16,-49
150,58
2,72
9,74
70,68
175,51
29,-73
-172,-31
121,-19
153,-3
-70,-69
19,5
0,-41
-73,-66
16,52
-141,87
180,-50
25,-53
-89,-47
-144,67
51,-30
157,44
-92,64
-153,80
44,-68
19,-44
90,-32
8,89
87,-23
-110,-23
-94,32
-45,-28
81,32
-146,62
143,83
-70,-5
97,-1
-143,89
-121,34
33,5
-58,5
117,88
-176,28
177,-23
-117,14
19,58
108,55
-120,54
101,-53
177,6
-157,8
-173,25
22,-12
-60,48
-19,62
125,-64
-149,80
-81,-5
105,16
61,81
-10,-67
-88,-31
118,65
-91,-10
-175,89
146,-60
79,69
129,43
33,83
154,48
37,29
81,-17
-139,59
-105,13
108,-82
-125,-51
-157,-55
25,-72
145,-66
-139,18
82,69
-131,-22
115,82
-130,83
-178,-79
86,-54
-115,-78
-32,70
89,-65
-22,-23
55,-18
-121,-53
-122,-47
8,-8
-109,-14
12,13
-33,79
-35,-14
162,77
-91,-81
42,73
105,63
-14,-61
-45,77
-11,-5
-14,50
126,25
-111,34
-55,-33
36,-36
-114,24
-162,-28
-107,7
-124,30
-131,-4
143,57
-57,-83
41,86
100,-29
-49,61
137,-11
-81,-75
66,-43
175,37
70,42
1,-76
-119,-8
161,57
-115,-9
-142,-69
-180,-80
-73,24
-52,57
-108,-47
-178,25
177,-39
169,26
-127,-56
50,-82
8,14
73,-88
77,-90
-165,-34
-49,85
-104,11
119,36
112,-78
-1,28
124,-84
46,34
42,-83
-176,-50
-99,42
-116,-10
130,-57
97,-71
81,33
5,83
94,-4
-165,69
-6,-16
26,-69
169,30
-138,40
48,-27
-35,-76
99,63
114,79
-114,-20
-80,33
-152,32
139,54
-50,87
143,-1
167,60
126,37
37,-30
16,81
137,55
-103,14
-17,-57
-173,79
165,-25
-101,13
155,65
-45,-48
-111,57
67,-44
-10,58
-115,2
-116,-75
-80,-53
-138,-85
149,-7
60,-89
-21,-81
164,-42
156,-47
-165,55
79,76
-101,61
-176,-59
41,-53
178,47
129,16
134,82
-173,-38
78,15
-8,-17
-133,-63
145,-59
46,45
135,-5
-85,72
53,88
65,-4
-4,88
79,10
-173,14
-104,66
61,-38
161,26
-29,30
-146,-81
171,-65
15,-55
-15,-22
17,-46
-33,28
41,-6
-55,-19
-102,54
148,-74
105,-80
33,52
10,59
83,86
136,-38
-82,17
-10,-66
-155,-88
32,38
-143,-44
75,73
176,52
46,61
-36,87
160,50
-9,74
-132,17
-102,-32
25,-42
-179,-84
-121,-14
9,-12
17,1
-15,62
174,27
94,61
31,62
180,-3
-161,-9
-144,24
129,-90
38,-62
8,81
104,-3
5,78
36,47
24,-36
80,-70
-162,47
-40,-77
6,15
-117,-49
104,60
143,-24
147,71
40,-12
37,89
-5,-39
-160,-29
131,-49
-44,-67
83,2
37,-9
-171,5
16,-68
-11,-26
-16,-74
95,-27
-138,51
-68,85
-18,0
-77,-82
166,47
-9,2
47,-77
-147,-51
-150,85
30,-23
117,32
55,-83
-126,-14
177,39
-84,13
147,-45
101,59
-67,-34
89,-15
-57,-81
126,0
-34,31
-30,-56
-78,-13
-44,41
138,-56
96,-41
-46,-45
141,62
-80,2
-50,48
174,41
171,-57
115,-77
-169,-16
64,48
34,43
-155,29
-69,-73
146,-2
160,-79
-48,88
-46,70
62,-25
-11,-50
86,85
120,61
-98,77
137,50
-62,43
-174,69
-123,-53
74,17
-56,-26
164,25
124,76
-27,-52
13,-17
-131,-90
97,4
-148,-42
101,22
-40,-10
-171,40
-86,18
-11,-30
128,-68
-100,-81
11,23
-7,-57
-12,7
82,30
167,50
-172,-90
-117,47
24,33
-111,-83
-67,2
-79,67
67,42
123,65
-144,-46
109,71
-81,-11
-4,22
65,19
146,41
-25,3
13,1
-129,4
168,90
-108,-64
-86,-82
127,67
-54,-35
-74,-70
11,25
128,70
66,-21
105,25
3,4
-36,-14
-23,12
143,56
84,64
50,-44
-135,88
-164,52
-177,-38
107,87
-72,-61
-29,-70
-158,-72
64,-79
-18,-40
14,73
125,-84
6,2
15,-35
-77,27
-35,-72
-107,60
171,-47
-177,20
63,6
-125,54
51,38
-45,-5
-9,47
-125,-71
-78,-55
-96,20
-21,-63
-59,5
-50,-40
-67,34
40,-49
-177,-4
-135,68
107,3
-59,-41
-121,81
56,-90
63,55
-12,-64
-69,-61
92,74
1,-40
59,2
100,-10
-99,27
34,73
37,14
23,-7
26,-89
135,85
148,28
92,70
-61,-43
139,13
-144,-61
-53,-81
-137,14
-141,83
52,-18
41,-74
65,68
125,-86
133,-79
106,5
-159,-29
152,16
48,87
-73,-81
70,70
139,-85
165,77
-40,56
100,-21
62,7
-145,82
-140,-77
-126,-81
57,32
-91,50
41,19
147,-21
130,48
52,-19
166,67
161,34
60,-49
-58,22
-3,90
30,37
123,-11
72,-30
-156,0
61,-2
-136,65
-90,-86
42,29
-119,-49
130,-59
130,5
27,9
-37,-79
38,-68
-4,-77
100,80
-44,-32
-127,82
-173,17
131,-73
31,53
-54,-67
-121,7
-15,87
-81,21
60,-41
156,90
104,38
-85,-80
25,-78
-101,70
54,49
13,5
145,19
-156,-22
-108,79
156,-68
77,5
-36,-16
-172,-19
57,-37
143,2
32,-43
-17,21
-44,-15
104,85
168,39
-41,86
-20,-70
56,35
32,63
-98,0
44,9
143,28
-49,-60
-128,32
-175,26
15,6
145,6
-19,57
92,-4
80,61
41,15
180,-69
52,-16
-165,-63
38,18
-170,-25
-62,-26
67,9
-110,-13
66,-55
26,-90
68,35
-147,31
57,-61
-30,28
62,27
50,-84
-101,12
-58,68
-72,59
37,-75
-15,-77
39,-35
-18,-42
83,29
-139,38
-123,73
-58,-80
96,58
-81,-52
109,-22
-102,-26
147,21
-52,13
140,-34
68,-65
-71,-32
97,-68
2,26
-39,-66
-54,32
-148,-36
-131,70
93,80
134,81
106,-89
-65,75
2,73
-18,55
93,-55
73,-56
163,-68
78,-14
125,-71
144,10
-150,79
119,67
138,34
93,-3
-111,-88
74,-6
-113,-1
3,-69
42,69
99,85
103,45
42,-52
3,6
6,37
-174,-49
146,-48
-44,46
151,69
8,43
72,-58
11,38
51,53
168,-62
-15,-4
121,17
-132,89
117,24
-101,-28
47,-39
167,33
-171,60
122,37
-114,76
134,59
122,-8
176,70
13,-87
-101,14
101,-19
-108,46
172,-11
165,24
-73,-79
-144,-61
31,-85
17,50
-98,-21
83,-15
-109,-89
102,27
121,-9
170,66
-106,65
44,78
-116,-30
119,7
147,-85
-9,-90
-165,21
155,-5
-102,-4
-151,-82
38,50
54,81
87,-56
-101,-64
-67,4
-122,-66
-176,57
-19,-19
55,-32
-76,-22
155,11
-159,-28
-173,81
-166,56
170,-39
99,-40
62,-60
36,4
42,34
-5,45
72,13
141,20
-143,40
120,-88
60,54
108,22
122,-65
14,-9
-117,-33
-138,28
32,-43
-164,42
-86,19
-19,-19
123,-11
-131,12
-55,-26
52,11
36,-44
124,-30
-173,-5
-144,-70
-102,-27
-63,33
-35,-54
-102,12
68,2
-102,89
61,64
-130,-32
-78,66
-101,-35
109,-83
-79,-49
93,35
139,-17
65,-55
67,67
-174,-34
13,14
42,4
-9,-34
19,-88
-77,-15
27,21
24,81
-47,-85
-124,-20
-58,59
-28,-49
-34,-74
-42,-56
146,2
-163,59
-52,87
120,-43
-25,-88
-111,-72
-106,39
138,61
-150,-12
52,-73
-44,12
176,-72
77,30
140,44
178,-76
13,22
28,59
115,78
-107,-54
171,-77
-105,-12
17,-55
-102,-63
-28,-37
-168,-68
-83,57
180,75
10,61
171,-81
-115,-82
-64,42
154,-62
147,-87
170,-18
27,78
-10,-67
76,-52
-27,-39
-3,34
-128,78
68,-77
87,-12
105,-12
102,22
164,0
-47,-58
-84,71
160,-13
151,-88
-119,-21
-36,13
33,-25
164,62
5,-77
-25,65
-147,16
131,39
-122,-78
-10,-4
-76,-50
-95,5
175,89
1,86
143,-6
-6,-31
-98,35
-152,23
-18,-53
-64,42
-143,35
-124,6
45,-3
-54,5
131,-2
135,14
162,-40
-26,69
70,-64
63,-23
46,-79
-22,68
129,35
85,-89
-91,53
-168,-76
133,-25
159,-85
-167,27
-85,88
135,80
-21,52
119,-20
139,82
-42,88
-135,-42
-178,-22
-143,36
158,34
-103,15
9,-12
-149,23
-18,-22
-46,-81
81,-19
147,-5
-78,22
136,68
61,-16
-114,20
101,84
-150,15
136,51
-18,-89
-93,86
-88,-73
103,85
-116,3
-126,64
-86,-25
16,-46
93,30
9,-80
-10,80
103,69
168,-4
-7,-37
166,43
173,25
-156,-37
-28,-13
93,77
-99,-35
-16,-43
-42,-43
-98,-69
-175,-86
62,69
82,-90
177,-14
-87,-33
41,-37
-134,12
150,36
1,-52
104,-11
115,90
92,-29
-23,87
102,-15
-176,21
4,-79
50,67
39,56
176,-55
128,69
-122,78
-141,60
-84,-72
-95,37
74,-18
-62,-12
141,-48
109,-79
-145,17
-9,20
33,-69
34,29
-56,-74
170,-59
-146,89
38,59
114,-31
-95,-21
-86,56
72,-20
-42,9
-94,35
-141,32
151,-59
-122,-11
79,53
64,-69
94,-50
103,86
94,-11
-177,53
-89,-74
-18,39
115,54
60,-24
-178,5
37,36
122,-39
-69,46
69,-55
-166,76
134,58
132,-29
156,-81
-117,-58
-134,-62
-49,52
36,-69
70,66
102,-69
-121,0
-119,-67
33,-21
135,-48
-174,-80
-89,74
72,28
-87,50
147,42
-72,77
130,-18
-89,13
127,4
-91,88
147,-75
16,73
13,-12
152,-82
-52,-40
12,-58
120,-75
-2,28
157,3
-48,76
157,-28
60,30
-110,-53
122,25
-110,-59
-153,81
-161,37
180,27
-29,-12
6,58
101,36
-94,-78
152,-54
3,-84
28,-74
132,-39
174,-83
90,66
-80,-14
171,61
-81,-88
-157,20
123,77
-104,55
19,-79
48,36
-28,58
157,-3
177,-49
174,-60
129,-31
40,70
4,-68
22,27
-39,-45
2,78
29,62
-163,66
-52,54
69,-12
145,66
-39,22
29,11
162,69
67,-8
85,-83
164,37
142,-34
122,-71
-149,32
132,19
-12,26
-23,58
104,12
-121,17
91,-38
169,25
108,32
-32,-11
-180,-61
-177,47
-76,-37
-30,-11
116,12
-123,20
53,-90
-93,45
-52,-34
58,25
-123,-60
-95,33
53,-22
111,89
136,-30
-23,-87
-97,-5
-166,32
114,-6
134,-9
-134,-22
102,61
-162,-8
0,83
-34,83
93,-1
-101,58
-62,76
113,-79
-166,-25
32,-40
31,19
170,-60
-16,-62
-31,71
67,7
-28,-35
40,88
-72,53
-160,-15
12,9
-69,62
-143,65
-85,-52
113,-28
73,40
18,78
-110,-65
145,1
42,6
138,87
-23,-81
-47,-50
20,54
-23,22
-56,21
105,-47
-36,-66
-65,42
62,6
-153,-36
-9,-15
116,-2
125,71
179,77
7,-16
23,72
48,1
150,-84
2,40
-135,-82
123,53
-113,-20
-25,20
-42,11
-22,-36
127,17
-115,-43
-62,89
-62,46
92,-8
180,-59
126,-51
27,35
83,52
-127,87
131,-87
-8,31
-150,18
-1,-70
-167,-25
80,-83
117,-89
-105,52
-166,76
104,-22
18,31
157,55
-67,25
142,51
-49,87
-61,7
-30,-75
-140,22
-104,19
-94,24
128,77
50,23
-129,84
-120,42
-118,-82
-19,-48
81,-8
171,-89
0,31
80,-28
64,52
-61,-88
-45,-79
-125,54
-65,-4
-78,62
-43,-44
-146,8
177,-20
101,39
106,19
91,1
30,39
24,-62
-59,-27
-55,-16
-88,-7
75,76
-12,40
116,60
-28,52
-18,21
22,73
157,51
116,8
43,14
68,40
-171,-16
-47,-4
-59,-80
-158,-72
131,-3
-145,-41
-173,7
-26,29
-60,47
-120,-43
-82,64
111,18
-94,-26
122,-1
-120,-80
-69,11
5,65
-156,8
-146,47
72,68
95,-2
5,13
-58,-24
-71,-33
-136,-51
-92,-60
3,-18
158,76
70,-9
123,39
-29,5
73,90
47,86
116,-39
162,82
-161,12
-119,24
-69,14
160,27
131,4
5,67
156,-56
-6,87
-77,-81
-150,48
38,36
-7,-49
-64,53
7,30
-118,-67
160,22
160,-3
-102,88
-18,31
-129,-81
-47,-19
-8,-20
114,71
-158,-65
-2,-1
-40,-48
121,-65
-147,-17
64,-26
151,32
-79,4
109,-65
113,34
147,-25
102,51
-178,-41
-1,86
-54,-61
103,-74
-36,-41
-73,21
99,17
-91,32
17,-29
-24,-17
-38,-74
-53,-63
5,27
-18,-3
72,-77
-72,18
-119,50
93,-22
0,-31
-121,-16
20,-12
155,-29
12,14
49,5
-105,-1
-128,76
50,22
164,-81
80,85
-46,-22
-96,25
114,-35
-153,3
-74,-68
44,-72
47,11
-72,-61
-104,-70
-45,87
-165,55
65,7
-33,-63
106,50
11,14
99,78
-87,-77
88,-79
-9,-44
-112,13
-33,45
35,-20
176,64
161,82
-153,33
-117,-55
116,74
159,31
40,19
32,27
-169,-87
45,-46
134,9
140,76
-62,-18
153,53
-134,-51
-26,37
153,-45
-127,2
178,-76
166,5
152,88
153,-14
78,-51
87,50
-111,-54
36,-40
110,-81
119,-15
-116,85
16,76
124,46
109,-59
-4,-20
-71,-45
142,37
4,81
-165,-37
-14,39
-141,-89
-161,17
112,70
-10,-18
180,-43
-35,11
-125,60
152,20
48,-18
114,89
147,-30
-42,-52
-28,-58
27,68
-33,-45
177,11
24,-39
106,19
-151,-74
-15,42
36,54
-48,-69
-84,-66
-53,-67
54,70
-70,64
26,-57
-35,-62
-29,54
13,65
26,-17
-4,-21
93,-75
-151,-63
-69,70
164,62
130,18
-165,33
5,-35
177,84
176,8
-61,-17
49,35
-143,34
-102,-2
-51,-21
167,-69
-53,45
118,2
-95,-73
100,-18
170,-45
140,43
71,-24
165,-83
-57,76
-42,-16
25,38
13,15
20,7
99,-87
43,11
34,77
-21,37
-115,-87
-34,-18
164,36
146,10
-64,-73
84,15
47,-84
55,-67
-38,-15
-49,29
124,15
21,-63
-100,24
143,70
154,45
38,82
179,72
-159,-58
141,37
167,34
-122,5
16,46
132,26
-43,8
93,26
-161,42
162,-3
-148,-85
95,-29
-168,85
-9,87
-88,61
-46,77
61,36
64,-85
-47,80
94,32
-172,-88
-47,42
85,-39
-104,77
-77,52
-24,58
119,6
123,47
-169,90
108,-15
-145,-37
39,79
71,50
-36,-45
-89,7
55,-12
-144,-13
-102,38
169,81
10,17
-72,88
-88,20
114,-58
16,-76
-169,-24
-43,-76
-161,61
-118,32
-27,29
29,0
-171,-80
97,86
-96,67
-60,2
-37,-66
-100,4
-50,-63
145,-82
131,55
-19,-14
81,55
-50,39
17,6
-134,-89
178,83
-39,-74
-138,-16
146,21
55,-33
94,41
-104,87
-101,67
-96,-67
-155,-48
121,-30
-65,54
-16,-21
29,-85
-20,30
99,10
23,28
12,-8
18,-52
-57,0
-57,27
83,-43
22,-33
-164,18
1,85
-151,87
4,-60
-116,-28
-84,8
-168,4
155,-55
-58,1
-127,-3
-72,46
-42,-84
-93,-71
37,-43
-148,-85
53,-42
-126,60
-8,13
-134,35
46,-88
26,-57
56,-24
30,-28
-90,-12
59,87
-3,41
16,66
-2,-14
71,32
-131,65
151,15
-50,34
-50,-75
8,-54
-91,27
54,-30
90,52
-1,-60
163,-26
-105,18
173,74
-89,58
146,37
-92,-85
-55,58
29,-39
-87,-78
-55,26
20,-81
20,63
-105,-63
19,88
54,35
-23,82
126,-35
26,-15
28,29
38,-83
-143,-58
90,-52
-77,67
-131,-35
87,-27
-43,-60
-85,-2
35,-59
11,-4
-175,-36
-47,-77
47,31
118,-79
176,-19
30,40
-69,14
158,-74
108,11
-63,-56
-179,-17
-65,-85
128,5
-130,-16
-149,-79
-12,72
6,-44
-165,10
-54,15
148,25
59,-4
163,-7
-14,24
11,74
-55,-17
-118,90
117,71
-112,82
96,9
-159,-64
163,-24
-117,43
-131,-38
-5,-54
-159,-76
-114,33
128,66
-46,31
10,-4
-112,-68
13,-38
-66,84
29,37
-28,-84
-104,88
-15,86
-177,51
-58,-16
-165,32
12,46
-117,-73
-31,-35
-130,-29
142,-53
100,0
-135,-30
-56,65
-28,-14
144,-60
82,67
-15,-61
-168,-30
123,-79
-96,-76
-122,66
144,35
-179,58
81,84
165,71
133,14
11,8
156,-70
-40,-61
135,-82
60,10
51,-64
71,77
-112,-65
115,50
-74,38
-65,-42
-104,19
-136,-23
-4,12
-30,-33
-60,-55
100,-53
79,24
-61,-64
-19,14
-49,-32
-180,36
82,-44
70,72
-66,-27
-162,50
83,28
-165,55
150,-19
43,54
-111,-31
110,46
-90,17
-124,-36
101,43
-34,-40
166,81
135,2
129,-88
-141,-12
-123,56
100,-57
48,59
-60,-20
28,-3
-150,-48
13,-34
169,-79
-85,57
177,66
4,-60
-177,-83
173,73
0,-59
-55,56
-35,-79
89,-11
9,-39
-120,63
-107,-42
-159,61
50,8
-83,19
70,64
88,27
128,67
-36,-5
-137,6
164,-8
-165,0
95,71
-54,6
28,-32
143,87
-94,-38
111,24
-33,-10
104,7
-57,-43
154,24
-152,14
166,70
-178,83
70,-59
-127,-56
-25,-89
-39,-61
-175,-56
39,-19
-143,-82
27,60
-99,58
159,-44
-28,42
45,-77
0,4
-30,60
0,88
64,88
20,-39
-122,-19
-87,-48
90,36
-90,-69
-43,6
55,-43
-93,-86
11,-51
-50,-59
145,35
-20,69
30,53
-60,44
121,6
59,58
-139,79
-180,6
102,12
-39,73
-126,-34
113,-15
90,17
115,67
101,-13
-139,6
-71,-5
-84,-52
-162,-12
-176,-13
1,-69
-162,17
22,-49
-89,51
-102,-12
-69,75
55,-72
27,1
-131,-63
-137,4
171,-63
127,55
-159,38
-170,-4
88,-26
-42,-18
106,-87
-29,19
176,-7
61,-72
134,24
-151,80
175,6
-5,79
164,-24
91,71
127,17
-81,30
164,25
-76,-54
-45,24
-84,86
63,0
8,-12
176,20
-29,-29
61,-72
-47,83
-175,38
124,-34
25,86
-164,-84
-160,34
14,-88
82,-34
-55,-60
-160,42
-18,-19
117,-59
-176,80
24,33
34,-5
-168,-84
-130,-81
168,59
98,-85
88,-65
96,14
-176,-18
46,2
-74,-77
-19,52
-41,-50
101,-63
-13,31
131,-50
19,3
-155,26
-11,60
-178,79
-161,-43
105,-40
50,-84
-22,-54
-13,-57
-152,68
19,26
-71,-34
-161,17
35,-51
122,56
28,73
-133,48
165,42
-175,51
-154,63
-90,72
133,40
68,-22
80,-72
15,-38
82,-22
50,-83
141,-50
-29,60
-56,72
116,-20
156,-63
68,26
135,-49
66,-51
117,-56
40,70
90,11
-99,-50
-46,81
79,-12
58,-69
112,-5
-95,58
126,55
56,-76
-20,-80
-148,87
68,-66
-160,7
-115,-2
27,-21
9,-20
63,-32
-150,9
131,6
172,-83
100,89
108,-11
26,-80
-14,-73
161,-35
-55,22
-117,-46
9,73
42,-13
54,-51
-68,-26
-56,78
12,42
-134,50
49,-54
-32,-23
156,-68
-162,-83
-80,-60
-126,-48
122,-79
-32,-74
-113,-46
27,-72
-120,66
140,57
-102,-11
-150,8
-11,28
10,-56
-149,-7
9,-86
-154,-3
154,-89
-173,72
-180,-64
147,-3
-139,-50
162,38
-60,75
-178,-75
-22,-72
39,28
57,90
159,-51
-38,-26
-156,-71
-16,5
94,29
55,52
161,43
123,-8
-128,-69
81,64
143,-8
132,-44
80,-22
-53,25
-1,63
-58,-78
-121,62
95,71
-164,40
-34,29
-152,42
-34,4
-90,-63
31,-42
-44,-9
71,-4
117,-77
-105,-82
-71,55
-100,67
-177,-31
-78,-6
-173,-35
-43,0
120,11
137,-32
-148,-28
-32,-46
-114,57
-24,-52
148,-84
155,-31
58,-49
143,-20
6,-73
-4,-52
75,-6
42,-4
-67,-70
46,52
-49,86
-172,-79
77,-51
-123,-50
152,45
170,52
-31,-78
-30,87
-29,21
-140,-78
160,-79
22,68
36,62
69,-65
-8,-47
32,-48
-20,-90
-126,-58
-103,90
-32,73
158,-84
64,34
-123,-66
91,6
149,20
92,9
-177,2
-114,-13
-81,-49
97,-54
68,-20
153,39
-69,4
104,-27
118,74
104,42
159,69
85,28
-87,-46
23,38
-24,-58
-101,-25
175,36
120,87
-121,-70
44,-16
25,22
164,33
37,-13
129,45
-112,70
164,43
-118,-30
47,13
34,34
54,-54
-102,-45
-96,38
-160,-32
159,-32
-79,55
-107,-35
-17,-35
48,-79
-144,20
56,44
-84,60
-112,56
-136,-40
-21,-52
17,-3
-33,-86
-85,62
-67,38
78,-84
-119,-37
118,-22
77,-36
19,9
-133,-25
-69,40
97,63
157,-19
107,72
2,-37
93,6
108,11
-60,20
11,-52
179,45
176,-21
63,82
48,-22
-85,-19
-103,83
-179,-34
-155,-52
-14,-61
-34,-50
53,18
-149,89
172,-42
-124,17
-38,9
10,-29
-60,22
-119,6
-91,-35
159,-59
-6,-43
63,-90
44,-33
131,10
-160,-84
-108,22
165,79
154,-22
14,-30
1,-20
59,-33
-162,8
-136,-48
86,11
161,66
81,48
-112,-59
154,36
-61,71
-56,58
-14,-63
102,39
-4,79
81,-41
146,-22
44,-69
151,6
-150,64
-62,-27
-105,24
-143,13
-76,22
-57,-73
149,80
90,-14
161,-20
-112,-57
-125,-53
-8,56
31,-90
-155,-60
137,-9
-1,6
-136,-55
-135,-3
135,-31
108,25
177,-41
93,-3
-163,-13
-27,-8
112,-80
111,90
-132,38
-171,86
-137,19
-132,85
-10,-83
31,79
177,-1
-96,-38
-75,-7
-1,46
15,38
-13,-90
-145,38
89,-32
-18,-24
-49,59
36,-15
120,1
-105,-47
-124,46
41,64
-10,34
-129,34
90,-15
-12,42
-8,63
128,89
59,-15
25,-2
-93,-2
-28,-70
-21,38
-93,59
139,-16
137,12
165,74
88,89
-148,-51
-159,-34
-118,-29
40,-49
72,15
-93,-74
-168,-19
-138,-75
-133,86
92,-2
-30,-43
10,-25
91,85
115,18
32,-76
-109,51
-90,8
-161,71
154,50
164,13
131,40
-36,24
-151,3
103,-9
-77,-49
-67,-24
179,12
-169,15
-109,9
155,50
30,24
-63,9
180,-28
133,-67
142,-37
-1,41
-107,-61
119,-76
-153,-80
84,39
-45,-20
-102,-67
88,43
-33,14
64,70
141,-67
89,38
109,-80
176,79
132,-68
-162,-70
8,-8
-18,64
144,-47
103,-54
-122,66
104,-46
22,54
49,-27
94,61
-86,-23
89,41
18,50
23,71
-58,48
-27,-69
-116,21
-163,42
-82,46
-98,26
-125,-2
-59,-72
-49,73
131,-14
0,-26
-42,84
-122,-63
112,46
105,-50
171,-3
-92,1
-106,-31
103,56
180,-2
111,47
-42,3
-2,8
13,82
139,49
177,-77
84,25
68,-81
-79,11
176,-6
-168,-62
-118,23
-122,75
-146,43
-99,-80
58,-25
-2,-73
-80,-7
179,69
143,-72
-40,63
-43,62
177,48
108,66
-46,47
-180,-37
-139,-70
-81,72
-165,11
-173,-72
6,-84
74,26
62,-8
12,-84
-87,67
140,-27
170,69
17,-6
-106,-67
-123,-59
-159,-76
-16,13
167,-65
155,27
37,31
140,49
-134,80
-82,64
-69,50
-34,-10
-138,17
-96,-55
131,38
-158,-83
-40,-5
68,42
105,51
72,80
55,-38
46,15
-153,74
167,-60
74,0
37,-50
-84,47
-177,40
172,67
-33,50
158,45
-90,-41
-134,14
-138,19
160,-25
-140,6
-140,35
172,83
150,1
-105,-52
-67,0
1,15
108,-28
130,-4
-168,50
178,-38
-133,26
-13,4
64,-13
14,-88
7,48
-120,69
-31,-45
-123,11
71,-17
-100,48
-79,6
86,-81
-49,83
8,31
-142,59
71,-79
6,70
-175,-76
-16,-43
141,68
-118,83
113,56
-167,-87
60,-80
117,4
42,56
29,-69
-20,55
52,-38
-116,-84
-62,-62
137,1
-75,32
78,-28
-56,4
-104,-11
58,-83
-118,85
149,-33
-162,-36
15,1
-137,46
-45,-44
-86,-64
95,-54
-22,-52
97,71
-8,-9
100,-55
155,30
-150,39
-27,33
-120,60
-117,-4
171,-65
-149,60
-107,-38
22,13
109,89
-1,-56
52,12
-102,57
146,-32
-67,-18
69,47
115,-20
150,-25
-80,23
-13,23
-172,23
79,-33
-21,-56
-34,28
152,-61
-26,75
-4,34
61,-49
74,-82
-15,44
-104,-87
-102,56
-146,-19
108,69
154,-74
57,43
97,-8
23,-29
120,21
-128,48
92,30
117,58
100,83
143,-1
21,-61
136,19
91,68
177,-48
-38,-27
-152,54
-149,-46
-130,-42
154,-31
-115,24
-156,15
69,-74
-78,-60
27,73
9,64
140,-89
154,6
-172,-10
-42,-49
24,-51
-54,-58
50,-45
-7,31
114,-27
-91,53
-91,-23
-109,-51
-105,24
7,-20
155,-8
109,-75
63,-57
-161,75
-122,-76
175,21
0,39
-178,57
15,51
89,-83
150,5
91,19
2,-9
-166,52
42,28
-124,-22
50,29
-165,-41
-120,-24
-170,62
-8,41
-78,-70
96,-66
110,-48
-163,-84
34,-89
28,33
0,8
-71,8
-165,-88
-58,-45
75,30
-69,50
-135,44
-159,5
63,-60
44,53
76,-19
-6,-89
-58,-38
-78,27
6,15
-72,82
55,-38
-14,-74
-17,-33
-157,64
129,46
83,89
-173,34
1,-69
-129,-53
117,-12
-165,-8
-168,-34
164,59
92,59
103,-78
21,37
-56,30
41,-25
-70,-22
-139,-76
-170,-21
5,81
146,-55
21,-13
-104,51
103,63
15,-62
169,29
20,-71
-60,77
-22,25
36,83
101,-57
-126,-89
-138,55
3,9
31,-68
-48,25
-24,79
-16,21
-99,34
-35,1
-61,11
6,19
-158,-53
-17,-16
-93,17
38,69
48,16
176,-10
-44,-45
-144,64
-164,-19
-91,36
25,32
177,21
174,4
-78,24
66,-65
174,-72
-131,-74
-10,-63
-71,65
28,14
-47,-12
24,82
122,70
78,45
81,-84
-32,-85
97,29
-38,24
65,64
-44,6
9,87
-23,-3
-143,-87
-175,77
7,30
44,-60
75,6
150,-34
-66,-66
-17,-31
76,40
-156,87
56,20
15,-32
173,-26
-41,17
-160,-4
75,-68
-169,-59
100,-8
72,46
-70,-3
-52,-40
-21,-83
100,43
58,86
-16,-82
-177,-45
-78,34
-102,63
-55,64
-54,-7
-107,49
-33,-79
-6,27
57,-35
-47,-79
-170,-17
23,71
-30,82
9,-44
-128,-79
-56,-52
-119,-58
-14,12
-47,-57
-15,40
9,0
149,38
44,10
77,78
78,46
-153,32
-29,-38
141,49
-69,89
-119,59
50,87
-81,-70
-19,10
85,-49
24,-23
108,32
2,32
-137,-22
-71,25
167,46
137,-58
160,-20
48,-76
-167,81
-53,-76
-116,-83
33,87
165,75
-23,-7
38,-11
-132,-5
115,51
53,-53
-172,90
77,83
84,-78
-113,63
132,-31
167,-56
-90,30
91,-57
-144,-14
103,74
-173,-59
-2,24
-10,-64
139,-33
57,82
105,-21
-120,10
-54,56
-102,51
-77,63
8,-87
31,-67
-107,-87
-7,-22
-1,-25
-131,-87
-169,-62
-63,39
-86,-75
-6,-16
-143,-2
130,47
-91,5
-50,41
-97,20
175,-52
-76,90
-63,-72
-139,-41
-45,-88
141,76
-74,3
150,36
-95,-4
-48,-78
-177,-28
-127,-34
-103,-18
-125,13
-42,-47
-169,-21
-7,-53
139,-22
51,-4
-123,-59
-158,13
128,-89
-146,55
24,-39
51,88
-60,-25
-151,-60
-130,24
48,-5
-99,-26
-61,-79
102,-56
145,15
47,-12
20,-13
72,71
-175,-25
180,82
-57,64
106,-18
172,55
-16,38
116,-43
133,74
92,22
-102,61
-149,-84
-159,67
102,3
155,-45
-123,35
34,58
104,3
-20,60
121,-46
-151,23
-84,15
-32,-28
-164,52
40,36
138,-3
-157,20
-171,38
29,56
-81,49
-33,16
84,-17
-142,88
-107,-60
136,-20
-39,77
138,-75
123,51
24,-59
28,-77
23,-72
-135,-47
177,-77
133,64
-30,1
-7,0
-67,-22
